smiles,zpve
CCOC1(C)C2CC1C2,0.205054
CCOC1(C)C2CC1O2,0.180243
COCC1(C)C2CC1C2,0.205626
COCC1(C)C2CC1O2,0.180778
COCC1(C)C2CN1C2,0.193941
COCC1(O)C2CC1C2,0.181638
COCC1(O)C2CC1O2,0.15764
OCCC1(O)C2CC1C2,0.182313
OCCC1(O)C2CC1O2,0.158302
CC1(CCO)C2CCC12,0.205355
CC1(CCO)C2CCN12,0.193996
CC1(CCO)C2COC12,0.181197
CCCC1(C)C2CCC12,0.228717
CCCC1(C)C2COC12,0.204528
CCCC1(O)C2CCC12,0.204999
CCCC1(O)C2COC12,0.180974
CCOC1(C)C2CCC12,0.204673
CCOC1(C)C2COC12,0.180551
COCC1(C)C2CCC12,0.205052
COCC1(C)C2CCN12,0.193325
COCC1(C)C2COC12,0.180916
COCC1(O)C2CCC12,0.181592
COCC1(O)C2COC12,0.157525
OCCC1(O)C2CCC12,0.181473
OCCC1(O)C2COC12,0.157628
CC1(CCO)CC(=N)O1,0.169394
CC1(CCO)CC(=O)C1,0.179699
CC1(CCO)CC(=O)N1,0.169161
CC1(CCO)CC(=O)O1,0.157373
CCCC1(C)CC(=N)O1,0.192737
CCCC1(C)CC(=O)C1,0.203037
CCCC1(C)CC(=O)N1,0.192643
CCCC1(C)CC(=O)O1,0.180706
CCCC1(O)CC(=O)C1,0.179207
CCOC1(C)CC(=O)C1,0.178924
COCC1(C)CC(=N)O1,0.168778
COCC1(C)CC(=O)C1,0.179274
COCC1(C)CC(=O)N1,0.168996
COCC1(C)CC(=O)O1,0.157022
COCC1(O)CC(=O)C1,0.155889
OCCC1(O)CC(=O)C1,0.156792
CC1(CCO)CC(O)C1,0.204009
CC1CC(C)(CCO)C1,0.227334
CC1CC(C)(CCO)O1,0.203468
CC1CC(O)(CCO)C1,0.203719
CCCC1(C)CC(C)C1,0.250688
CCCC1(C)CC(C)O1,0.22692
CCCC1(C)CC(O)C1,0.22726
CCCC1(O)CC(C)C1,0.22697
CCCC1(O)CC(O)C1,0.203778
CCCC1(O)CN(C)C1,0.215094
CCOC1(C)CC(C)C1,0.226662
CCOC1(C)CC(O)C1,0.203595
CCOC1(C)CN(C)C1,0.214761
CN1CC(O)(CCO)C1,0.19247
COCC1(C)CC(C)C1,0.226938
COCC1(C)CC(C)O1,0.2029
COCC1(C)CC(O)C1,0.203508
COCC1(O)CC(C)C1,0.203661
COCC1(O)CC(O)C1,0.180408
COCC1(O)CN(C)C1,0.191863
OCCC1(O)CC(O)C1,0.181128
CC1(C)CC1(C)CCO,0.225972
CC1(C)CC1(O)CCO,0.202337
CC1(C)NC1(C)CCO,0.215085
CC1(C)OC1(C)CCO,0.201662
CC1(O)CC1(C)CCO,0.202278
CC1(O)CC1(O)CCO,0.179417
CCCC1(C)CC1(C)C,0.249312
CCCC1(C)CC1(C)O,0.225754
CCCC1(C)OC1(C)C,0.225061
CCCC1(O)CC1(C)C,0.225678
CCCC1(O)CC1(C)O,0.202252
CCOC1(C)CC1(C)C,0.225261
CCOC1(C)CC1(C)O,0.201456
COCC1(C)CC1(C)C,0.225715
COCC1(C)CC1(C)O,0.201938
COCC1(C)NC1(C)C,0.214246
COCC1(C)OC1(C)C,0.201068
COCC1(O)CC1(C)C,0.202376
COCC1(O)CC1(C)O,0.178593
CC1(CCO)CC1C#C,0.179591
CC1(CCO)CC1C#N,0.169457
CC1(CCO)NC1C#C,0.168403
CC1(CCO)NC1C#N,0.158198
CC1(CCO)OC1C#C,0.155423
CC1(CCO)OC1C#N,0.145068
CCCC1(C)CC1C#C,0.20308
CCCC1(C)CC1C#N,0.192969
CCCC1(C)NC1C#C,0.191764
CCCC1(C)NC1C#N,0.18148
CCCC1(C)OC1C#C,0.178722
CCCC1(C)OC1C#N,0.168395
CCCC1(O)CC1C#C,0.179241
CCCC1(O)CC1C#N,0.16904
CCOC1(C)CC1C#C,0.178661
CCOC1(C)CC1C#N,0.168475
COCC1(C)CC1C#C,0.179172
COCC1(C)CC1C#N,0.169084
COCC1(C)NC1C#C,0.167845
COCC1(C)NC1C#N,0.157569
COCC1(C)OC1C#C,0.154884
COCC1(C)OC1C#N,0.14455
COCC1(N)CC1C#N,0.158124
COCC1(O)CC1C#C,0.155705
COCC1(O)CC1C#N,0.145538
OCCC1(O)CC1C#C,0.155897
OCCC1(O)CC1C#N,0.145623
CC1(CCO)CC1C=O,0.179939
CC1(CCO)CN1C=O,0.168454
CC1(CCO)NC1C=O,0.168543
CC1(CCO)OC1C=O,0.155544
CCCC1(C)CC1C=O,0.203331
CCCC1(C)CN1C=O,0.192102
CCCC1(C)NC1C=O,0.191896
CCCC1(C)OC1C=O,0.178941
CCCC1(O)CC1C=O,0.17934
CCOC1(C)CC1C=O,0.178907
COCC1(C)CC1C=O,0.179369
COCC1(C)CN1C=O,0.168183
COCC1(C)NC1C=O,0.168109
COCC1(C)OC1C=O,0.154912
COCC1(O)CC1C=O,0.155905
OCCC1(O)CC1C=O,0.155739
CC1(CCO)CC1CO,0.203402
CC1(CCO)NC1CO,0.192907
CC1(CCO)OC1CO,0.179529
CCC1CC1(C)CCO,0.226832
CCC1CC1(C)COC,0.226356
CCC1CC1(O)CCO,0.203202
CCC1CC1(O)COC,0.203121
CCC1NC1(C)COC,0.215354
CCC1OC1(C)CCO,0.202578
CCC1OC1(C)COC,0.202208
CCCC1(C)CC1CC,0.250297
CCCC1(C)CC1CO,0.226892
CCCC1(C)CC1OC,0.226291
CCCC1(C)CN1CC,0.238396
CCCC1(C)NC1CO,0.216155
CCCC1(C)OC1CC,0.226105
CCCC1(C)OC1CO,0.203034
CCCC1(O)CC1CC,0.22658
CCCC1(O)CC1CO,0.203075
CCCC1(O)CC1OC,0.202564
CCN1CC1(C)CCO,0.214821
CCN1CC1(C)COC,0.214428
CCOC1(C)CC1CC,0.226078
CCOC1(C)CC1CO,0.202649
CCOC1(C)CC1OC,0.201972
COC1CC1(C)CCO,0.20304
COC1CC1(O)CCO,0.179568
COCC1(C)CC1CO,0.203021
COCC1(C)CC1OC,0.202526
COCC1(C)NC1CO,0.192324
COCC1(C)OC1CO,0.179066
COCC1(O)CC1CO,0.179664
COCC1(O)CC1OC,0.179048
OCCC1(O)CC1CO,0.179292
CC1(CCO)CC2CC12,0.205119
CC1(CCO)CC2CN12,0.19325
CC1(CCO)CC2NC12,0.193676
CC1(CCO)CC2OC12,0.180796
CC1(CCO)CN2CC12,0.19362
CC1(CCO)OC2CC12,0.180882
CCCC1(C)CC2CC12,0.228562
CCCC1(C)CC2NC12,0.217133
CCCC1(C)CC2OC12,0.204281
CCCC1(C)CN2CC12,0.217126
CCCC1(C)OC2CC12,0.204208
CCCC1(O)CC2CC12,0.204688
CCCC1(O)CC2NC12,0.193212
CCCC1(O)CC2OC12,0.180399
CCCC1(O)CN2CC12,0.193088
CCOC1(C)CC2CC12,0.204382
CCOC1(C)CC2NC12,0.192702
CCOC1(C)CC2OC12,0.179849
CCOC1(C)CN2CC12,0.192701
COCC1(C)CC2CC12,0.204711
COCC1(C)CC2CN12,0.192999
COCC1(C)CC2NC12,0.193278
COCC1(C)CC2OC12,0.180443
COCC1(C)CN2CC12,0.193256
COCC1(C)OC2CC12,0.180297
COCC1(O)CC2CC12,0.18149
COCC1(O)CC2NC12,0.170042
COCC1(O)CC2OC12,0.157157
COCC1(O)CN2CC12,0.16983
OCCC1(O)CC2CC12,0.181136
OCCC1(O)CC2NC12,0.170103
OCCC1(O)CC2OC12,0.157929
OCCC1(O)CN2CC12,0.169516
CC1(CCO)CC=CC1,0.205505
CC1(CCO)CN=CO1,0.170396
CCCC1(C)CC=CC1,0.228884
CCCC1(C)CN=CO1,0.19385
CCCC1(O)CC=CC1,0.205114
CCOC1(C)CC=CC1,0.204696
CCOC1(C)CN=CO1,0.169884
COCC1(C)CC=CC1,0.205138
COCC1(C)CN=CO1,0.169969
COCC1(O)CC=CC1,0.181746
OCCC1(O)CC=CC1,0.181857
CC1(CCO)CCC1=O,0.180034
CC1(CCO)CNC1=O,0.16986
CC1(CCO)COC1=N,0.16994
CC1(CCO)COC1=O,0.157849
CC1(CCO)NCC1=O,0.16909
CC1(CCO)OCC1=O,0.156091
CCCC1(C)CCC1=O,0.203458
CCCC1(C)CNC1=O,0.193139
CCCC1(C)COC1=N,0.193238
CCCC1(C)COC1=O,0.181279
CCCC1(C)NCC1=O,0.192215
CCCC1(C)OCC1=O,0.179511
CCCC1(N)COC1=O,0.170451
CCCC1(O)CCC1=O,0.179827
CCCC1(O)CNC1=O,0.169061
CCCC1(O)COC1=N,0.16936
CCCC1(O)COC1=O,0.157377
CCNC1(C)COC1=N,0.181759
CCNC1(C)COC1=O,0.169753
CCOC1(C)CCC1=O,0.179382
CCOC1(C)CNC1=O,0.168958
CCOC1(C)COC1=N,0.168934
CCOC1(C)COC1=O,0.156932
COCC1(C)CCC1=O,0.180003
COCC1(C)CNC1=O,0.169586
COCC1(C)COC1=N,0.169568
COCC1(C)COC1=O,0.157629
COCC1(C)NCC1=O,0.16851
COCC1(C)OCC1=O,0.155418
COCC1(N)CNC1=O,0.159077
COCC1(N)COC1=N,0.159058
COCC1(N)COC1=O,0.146623
COCC1(O)CCC1=O,0.156282
COCC1(O)CNC1=O,0.146505
COCC1(O)COC1=N,0.146427
COCC1(O)COC1=O,0.133921
NC1(CCO)COC1=N,0.158756
NC1(CCO)COC1=O,0.146766
OCCC1(O)CCC1=O,0.156334
OCCC1(O)CNC1=O,0.14587
OCCC1(O)COC1=N,0.145728
OCCC1(O)COC1=O,0.133976
CC1(CCO)CCC1O,0.203731
CC1(CCO)OCC1O,0.179718
CC1CCC1(C)CCO,0.227522
CC1CCC1(O)CCO,0.203538
CC1COC1(C)CCO,0.203746
CC1OCC1(C)CCO,0.203643
CC1OCC1(O)CCO,0.179802
CCCC1(C)CCC1C,0.250972
CCCC1(C)CCC1O,0.22725
CCCC1(C)COC1C,0.227044
CCCC1(C)OCC1C,0.227044
CCCC1(C)OCC1O,0.203293
CCCC1(O)CCC1C,0.227425
CCCC1(O)CCC1O,0.203709
CCCC1(O)COC1C,0.203407
CCOC1(C)CCC1C,0.226749
CCOC1(C)CCC1O,0.203592
CCOC1(C)COC1C,0.202727
COCC1(C)CCC1C,0.227167
COCC1(C)CCC1O,0.203578
COCC1(C)COC1C,0.203257
COCC1(C)OCC1C,0.203074
COCC1(C)OCC1O,0.179229
COCC1(O)CCC1C,0.203974
COCC1(O)CCC1O,0.180203
COCC1(O)COC1C,0.18001
OCCC1(O)CCC1O,0.180328
CC1(CCO)CCC=C1,0.205435
CC1(CCO)COC=N1,0.170774
CC1(CCO)OCC=C1,0.180905
CCCC1(C)CCC=C1,0.228916
CCCC1(C)COC=N1,0.194051
CCCC1(C)OCC=C1,0.204349
CCCC1(O)CCC=C1,0.205215
CCOC1(C)CCC=C1,0.204604
CCOC1(C)OCC=C1,0.180635
COCC1(C)CCC=C1,0.205088
COCC1(C)COC=N1,0.170227
COCC1(C)OCC=C1,0.180583
COCC1(O)CCC=C1,0.181757
OCCC1(O)CCC=C1,0.181975
CC1(CCO)CCCC1,0.22941
CC1(CCO)CCCO1,0.205272
CC1(CCO)CCOC1,0.205603
CC1(CCO)COCO1,0.181491
CC1(CCO)OCCO1,0.18105
CCCC1(C)CCCC1,0.252803
CCCC1(C)CCCO1,0.228591
CCCC1(C)CCOC1,0.229054
CCCC1(C)COCO1,0.204733
CCCC1(C)OCCO1,0.204551
CCCC1(O)CCCC1,0.229232
CCCC1(O)CCOC1,0.205614
CCOC1(C)CCCC1,0.228563
CCOC1(C)CCCO1,0.205063
CCOC1(C)CCOC1,0.204963
COCC1(C)CCCC1,0.228964
COCC1(C)CCCO1,0.20468
COCC1(C)CCOC1,0.205375
COCC1(C)COCO1,0.181101
COCC1(C)OCCO1,0.18087
COCC1(O)CCCC1,0.205791
COCC1(O)CCOC1,0.182088
OCCC1(O)CCCC1,0.205709
OCCC1(O)CCOC1,0.18164
CCCC1(CC#C)CC1,0.203523
CCCC1(CC#C)CO1,0.179563
CCCC1(CC#N)CC1,0.193286
CCCC1(CC#N)CN1,0.181919
CCCC1(CC#N)CO1,0.169194
CCOC1(CC#C)CC1,0.179048
CCOC1(CC#N)CC1,0.168881
COCC1(CC#C)CC1,0.179621
COCC1(CC#C)CN1,0.168701
COCC1(CC#C)CO1,0.155562
COCC1(CC#N)CC1,0.169494
COCC1(CC#N)CN1,0.158471
COCC1(CC#N)CO1,0.145317
OCCC1(CC#C)CC1,0.180066
OCCC1(CC#C)CN1,0.169062
OCCC1(CC#C)CO1,0.155873
OCCC1(CC#N)CC1,0.169828
OCCC1(CC#N)CN1,0.159042
OCCC1(CC#N)CO1,0.146052
CC1CC1(CO)CCO,0.203699
CC1NC1(CO)CCO,0.19286
CC1OC1(CO)CCO,0.179947
CCC1(CCO)CC1C,0.227076
CCC1(CCO)CC1O,0.203491
CCC1(CCO)CN1C,0.215262
CCC1(CCO)OC1C,0.202812
CCC1(COC)CC1C,0.226577
CCC1(COC)CC1O,0.203006
CCC1(COC)CN1C,0.214926
CCC1(COC)NC1C,0.215459
CCC1(COC)OC1C,0.202384
CCCC1(CC)CC1C,0.250519
CCCC1(CC)CC1O,0.22698
CCCC1(CC)CN1C,0.23862
CCCC1(CC)OC1C,0.226207
CCCC1(CC1C)OC,0.226214
CCCC1(CC1O)OC,0.202642
CCCC1(CO)CC1C,0.226987
CCCC1(CO)CC1O,0.203438
CCCC1(CO)CN1C,0.215797
CCCC1(CO)NC1C,0.215928
CCCC1(CO)OC1C,0.203377
CCOC1(CC)CC1C,0.226149
CCOC1(CC)CC1O,0.202823
CCOC1(CO)CC1C,0.202696
CCOC1(CO)CC1O,0.179686
CN1CC1(CO)CCO,0.193192
COC1(CCO)CC1C,0.202829
COC1(CCO)CC1O,0.179678
COCC1(CC1C)OC,0.202529
COCC1(CC1O)OC,0.179412
COCC1(CO)CC1C,0.203907
COCC1(CO)CC1O,0.180402
COCC1(CO)CN1C,0.191705
COCC1(CO)NC1C,0.192871
COCC1(CO)OC1C,0.179697
OCCC1(CO)CC1O,0.180138
CCC1(CCO)CCC1,0.22827
CCC1(CCO)CCO1,0.204286
CCC1(CCO)COC1,0.204405
CCC1(COC)CCC1,0.227748
CCC1(COC)CCO1,0.203686
CCC1(COC)COC1,0.204255
CCCC1(CC)CCC1,0.251534
CCCC1(CC)CCO1,0.227669
CCCC1(CC)COC1,0.227697
CCCC1(CCC1)OC,0.227545
CCCC1(CO)CCC1,0.228041
CCCC1(CO)CCO1,0.204847
CCCC1(CO)COC1,0.204365
CCCC1(COC1)OC,0.203777
CCOC1(CC)CCC1,0.227452
CCOC1(CC)COC1,0.20362
CCOC1(CO)CCC1,0.204452
CCOC1(CO)COC1,0.180553
COC1(CCO)CCC1,0.204161
COC1(CCO)COC1,0.180198
COCC1(CCC1)OC,0.203588
COCC1(CO)CCC1,0.20505
COCC1(CO)CCO1,0.180987
COCC1(CO)COC1,0.18135
COCC1(COC1)OC,0.17991
OCCC1(CO)CCC1,0.204658
OCCC1(CO)CCO1,0.181515
OCCC1(CO)COC1,0.180928
CC#CC1(CCO)CC1,0.179998
CC#CC1(CCO)CN1,0.16901
CC#CC1(CCO)CO1,0.155801
CCCC1(CC1)C#CC,0.203429
CCCC1(CN1)C#CC,0.192111
CCCC1(CO1)C#CC,0.179275
CCOC1(CC1)C#CC,0.179223
COCC1(CC1)C#CC,0.179581
COCC1(CN1)C#CC,0.16869
COCC1(CO1)C#CC,0.155366
CC(=O)C1(CCO)CC1,0.180106
CC(=O)C1(CCO)CN1,0.169265
CC(=O)C1(CCO)CO1,0.155655
CCCC1(CC1)C(C)=O,0.203511
CCCC1(CC1)C(N)=O,0.193536
CCCC1(CN1)C(C)=O,0.192101
CCCC1(CN1)C(N)=O,0.182339
CCCC1(CO1)C(C)=O,0.179107
CCCC1(CO1)C(N)=O,0.169399
CC[NH2+]C1(CC1)C([O-])=O,0.170388
CCOC1(CC1)C(C)=O,0.179008
CCOC1(CC1)C(N)=O,0.16938
C[NH2+]CC1(CC1)C([O-])=O,0.171376
C[NH2+]CC1(CN1)C([O-])=O,0.159797
C[NH2+]CC1(CO1)C([O-])=O,0.147047
COCC1(CC1)C(C)=O,0.179804
COCC1(CC1)C(N)=O,0.170386
COCC1(CN1)C(C)=O,0.168228
COCC1(CN1)C(N)=O,0.158744
COCC1(CO1)C(C)=O,0.155156
COCC1(CO1)C(N)=O,0.14599
NC(=O)C1(CCO)CC1,0.170207
NC(=O)C1(CCO)CN1,0.160314
NC(=O)C1(CCO)CO1,0.14592
[NH3+]CCC1(CC1)C([O-])=O,0.17184
[NH3+]CCC1(CN1)C([O-])=O,0.160368
[NH3+]CCC1(CO1)C([O-])=O,0.147622
CC(C)C1(CCO)CC1,0.227149
CC(C)C1(CCO)CO1,0.203603
CC(O)C1(CCO)CC1,0.2036
CC(O)C1(CCO)CN1,0.192786
CC(O)C1(CCO)CO1,0.180181
CCCC1(CC1)C(C)C,0.250654
CCCC1(CC1)C(C)O,0.227037
CCCC1(CN1)C(C)O,0.215816
CCCC1(CO1)C(C)C,0.22675
CCCC1(CO1)C(C)O,0.203507
CCOC1(CC1)C(C)C,0.226121
CCOC1(CC1)C(C)O,0.202626
COCC1(CC1)C(C)C,0.226937
COCC1(CC1)C(C)O,0.203813
COCC1(CN1)C(C)C,0.215818
COCC1(CN1)C(C)O,0.192954
COCC1(CO1)C(C)C,0.202624
COCC1(CO1)C(C)O,0.179721
CCCC1(CC1)C1CC1,0.228629
CCCC1(CC1)C1OC1,0.204505
CCCC1(CC1)N1CC1,0.216294
CCCC1(CN1)C1CN1,0.206369
CCCC1(CN1)C1CO1,0.1935
CCCC1(CO1)C1CC1,0.204601
CCCC1(CO1)C1CN1,0.19363
CCCC1(CO1)C1CO1,0.180627
CCOC1(CC1)C1CC1,0.204114
CCOC1(CC1)C1CN1,0.193277
CCOC1(CC1)C1CO1,0.180126
COCC1(CC1)C1CC1,0.20474
COCC1(CC1)C1CO1,0.180828
COCC1(CC1)N1CC1,0.192721
COCC1(CN1)C1CC1,0.193814
COCC1(CN1)C1CN1,0.182657
COCC1(CN1)C1CO1,0.169921
COCC1(CO1)C1CC1,0.18078
COCC1(CO1)C1CN1,0.169763
COCC1(CO1)C1CO1,0.156793
OCCC1(CC1)C1CC1,0.205221
OCCC1(CC1)C1OC1,0.181482
OCCC1(CC1)N1CC1,0.192849
OCCC1(CN1)C1CN1,0.182983
OCCC1(CN1)C1CO1,0.170097
OCCC1(CO1)C1CC1,0.181315
OCCC1(CO1)C1CN1,0.170117
OCCC1(CO1)C1CO1,0.157092
CC1CC1(CCO)C#C,0.17956
CC1CC1(CCO)C#N,0.169535
CC1NC1(CCO)C#C,0.168286
CC1NC1(CCO)C#N,0.157998
CC1OC1(CCO)C#C,0.155232
CC1OC1(CCO)C#N,0.144911
CCCC1(CC1C)C#C,0.203019
CCCC1(CC1C)C#N,0.192927
CCCC1(CC1O)C#C,0.179359
CCCC1(CC1O)C#N,0.169217
CCCC1(CN1C)C#C,0.191132
CCCC1(CN1C)C#N,0.180874
CCCC1(NC1C)C#C,0.191719
CCCC1(NC1C)C#N,0.181487
CCCC1(OC1C)C#C,0.178669
CCCC1(OC1C)C#N,0.168395
CCNC1(CC1C)C#N,0.181151
CCNC1(CC1N)C#N,0.170809
CCNC1(CC1O)C#N,0.157962
CCOC1(CC1C)C#C,0.178649
CCOC1(CC1C)C#N,0.168462
CCOC1(CC1N)C#N,0.157532
CCOC1(CC1O)C#C,0.155286
CCOC1(CC1O)C#N,0.144936
CN1CC1(CCO)C#C,0.167684
CN1CC1(CCO)C#N,0.157399
CNCC1(NC1C)C#N,0.17023
CNCC1(OC1C)C#N,0.157105
COCC1(CC1C)C#C,0.179346
COCC1(CC1C)C#N,0.169259
COCC1(CC1O)C#C,0.156343
COCC1(CC1O)C#N,0.146218
COCC1(CN1C)C#C,0.167266
COCC1(CN1C)C#N,0.157305
COCC1(NC1C)C#C,0.167694
COCC1(NC1C)C#N,0.157532
COCC1(OC1C)C#C,0.154667
COCC1(OC1C)C#N,0.144423
NC1CC1(CCO)C#N,0.158175
OCCC1(CC1O)C#C,0.155832
OCCC1(CC1O)C#N,0.14584
CC1CC1(CCO)C=O,0.179837
CC1NC1(CCO)C=O,0.168837
CC1OC1(CCO)C=O,0.155784
CCCC1(CC1C)C=O,0.203501
CCCC1(CC1O)C=O,0.17937
CCCC1(CN1C)C=O,0.191577
CCCC1(NC1C)C=O,0.192073
CCCC1(OC1C)C=O,0.178993
CCOC1(CC1C)C=O,0.179195
CCOC1(CC1O)C=O,0.155702
CN1CC1(CCO)C=O,0.1684
COCC1(CC1C)C=O,0.179387
COCC1(CC1O)C=O,0.155573
COCC1(CN1C)C=O,0.167769
COCC1(NC1C)C=O,0.168604
COCC1(OC1C)C=O,0.155068
OCCC1(CC1O)C=O,0.156426
CCCC1(CC1)NC=O,0.19299
CCCC1(CC1)OC=O,0.180069
CCCC1(CC=O)CC1,0.203322
CCCC1(CC=O)CN1,0.1922
CCCC1(CC=O)CO1,0.179189
CCOC1(CC=O)CC1,0.179097
COCC1(CC1)NC=O,0.169212
COCC1(CC1)OC=N,0.168701
COCC1(CC1)OC=O,0.156402
COCC1(CC=O)CC1,0.179423
COCC1(CC=O)CN1,0.168444
COCC1(CC=O)CO1,0.155388
OCCC1(CC1)NC=O,0.169669
OCCC1(CC1)OC=N,0.168823
OCCC1(CC1)OC=O,0.156597
OCCC1(CC=O)CC1,0.179933
OCCC1(CC=O)CN1,0.168784
OCCC1(CC=O)CO1,0.155755
CCCC1(CC1)OCC,0.226548
CCCC1(CCC)CC1,0.250719
CCCC1(CCC)CO1,0.226849
CCCC1(CCO)CC1,0.227399
CCCC1(CCO)CO1,0.20363
CCCC1(COC)CC1,0.227019
CCCC1(COC)CN1,0.215816
CCCC1(COC)CO1,0.202972
CCOC1(CCO)CC1,0.203131
CCOC1(COC)CC1,0.202748
COCC1(CCO)CC1,0.203753
COCC1(CCO)CN1,0.192918
COCC1(CCO)CO1,0.179702
COCC1(COC)CC1,0.203285
COCC1(COC)CN1,0.192526
COCC1(COC)CO1,0.179203
OCCC1(CCO)CC1,0.203991
OCCC1(CCO)CN1,0.193059
OCCC1(CCO)CO1,0.179987
CCCC1(CCC1)C#C,0.20419
CCCC1(CCC1)C#N,0.194051
CCCC1(CCN1)C#N,0.182658
CCCC1(CCO1)C#C,0.180086
CCCC1(CCO1)C#N,0.169827
CCCC1(COC1)C#C,0.180402
CCCC1(COC1)C#N,0.170217
CCNC1(CCC1)C#N,0.182506
CCNC1(CNC1)C#N,0.171492
CCNC1(COC1)C#N,0.158574
CCOC1(CCC1)C#C,0.179962
CCOC1(CCC1)C#N,0.169686
CCOC1(CNC1)C#N,0.158338
CCOC1(COC1)C#C,0.156116
CCOC1(COC1)C#N,0.14571
CNCC1(CCN1)C#N,0.171328
CNCC1(CCO1)C#N,0.158812
COCC1(CCC1)C#C,0.180342
COCC1(CCC1)C#N,0.170175
COCC1(CCN1)C#N,0.158901
COCC1(CCO1)C#C,0.156407
COCC1(CCO1)C#N,0.145981
COCC1(CNC1)C#N,0.159153
COCC1(COC1)C#C,0.156589
COCC1(COC1)C#N,0.146413
OCCC1(CCC1)C#C,0.180762
OCCC1(CCC1)C#N,0.170607
OCCC1(CCN1)C#N,0.159758
OCCC1(CCO1)C#C,0.156684
OCCC1(CCO1)C#N,0.146369
OCCC1(CNC1)C#N,0.159501
OCCC1(COC1)C#C,0.156968
OCCC1(COC1)C#N,0.146731
CCCC1(CCC1)C=O,0.204078
CCCC1(CCO1)C=O,0.180034
CCCC1(COC1)C=O,0.180333
CCNC1(COC1)C=O,0.169273
CCOC1(CCC1)C=O,0.180118
CCOC1(COC1)C=O,0.156112
COCC1(CCC1)C=O,0.180486
COCC1(CCO1)C=O,0.156172
COCC1(COC1)C=O,0.156652
OCCC1(CCC1)C=O,0.180987
OCCC1(CCO1)C=O,0.15659
OCCC1(COC1)C=O,0.156889
CCCC12C3C4C(C13)N24,0.170304
CCCC12C3C4C1N4C23,0.170401
CCCC12C3C4C3C1C24,0.18186
CCCC12C3C4C3N1C24,0.170489
CCOC12C3C4C1N4C23,0.146261
CCOC12C3C4C3C1C24,0.157705
COCC12C3C4C(C13)N24,0.146449
COCC12C3C4C1N4C23,0.146643
COCC12C3C4C3C1C24,0.158096
COCC12C3C4C3N1C24,0.146557
OCCC12C3C4C(C13)N24,0.147027
OCCC12C3C4C1N4C23,0.146959
OCCC12C3C4C3C1C24,0.158466
OCCC12C3C4C3N1C24,0.146997
CCCC12C3CC1CC23,0.206847
CCCC12C3CC1CN23,0.195114
CCCC12C3CC1OC23,0.182547
CCOC12C3CC1CC23,0.182648
CCOC12C3CC1OC23,0.158406
COCC12C3CC1CC23,0.182922
COCC12C3CC1CN23,0.171292
COCC12C3CC1OC23,0.158702
COCC12C3CN1CC23,0.171179
OCCC12C3CC1CC23,0.183405
OCCC12C3CC1CN23,0.171644
OCCC12C3CC1OC23,0.159097
OCCC12C3CN1CC23,0.171866
CC12CC(CCO)(C1)C2,0.205124
CC12CC(CCO)(C1)O2,0.180617
CCCC12CC(C)(C1)C2,0.22848
CCCC12CC(C)(C1)O2,0.203887
CCCC12CC(O)(C1)C2,0.205125
CCOC12CC(C)(C1)C2,0.204651
CCOC12CC(O)(C1)C2,0.181193
COCC12CC(C)(C1)C2,0.204777
COCC12CC(C)(C1)O2,0.179893
COCC12CC(O)(C1)C2,0.181404
OCCC12CC(O)(C1)C2,0.181759
CCCC12CC(C1)C2=O,0.18227
CCCC12CC(N1)C2=O,0.170268
CCCC12CC(O1)C2=O,0.157312
CCOC12CC(C1)C2=O,0.158154
COCC12CC(C1)C2=O,0.158417
COCC12CC(N1)C2=O,0.146837
COCC12CC(O1)C2=O,0.133347
OCCC12CC(C1)C2=O,0.158826
OCCC12CC(N1)C2=O,0.14684
OCCC12CC(O1)C2=O,0.13385
CC1C2CC1(CCO)C2,0.205634
CC1C2CC1(CCO)O2,0.181082
CC1N2CC1(CCO)C2,0.194038
CCCC12CC(C1)C2C,0.229078
CCCC12CC(C1)C2O,0.205481
CCCC12CC(O1)C2C,0.204328
CCCC12CC(O1)C2O,0.181445
CCCC12CN(C1)C2C,0.217516
CCOC12CC(C1)C2C,0.205097
CCOC12CC(C1)C2O,0.181581
CCOC12CN(C1)C2C,0.193567
COCC12CC(C1)C2C,0.20529
COCC12CC(C1)C2O,0.181705
COCC12CC(N1)C2O,0.170867
COCC12CC(O1)C2C,0.180576
COCC12CC(O1)C2O,0.157525
COCC12CN(C1)C2C,0.193664
OCCC12CC(C1)C2O,0.182023
OCCC12CC(O1)C2O,0.158124
CCCC12CC(C1)C=C2,0.206618
CCCC12CC(O1)C=C2,0.182299
CCOC12CC(C1)C=C2,0.182626
COCC12CC(C1)C=C2,0.182855
COCC12CC(O1)C=C2,0.158495
OCCC12CC(C1)C=C2,0.183248
OCCC12CC(O1)C=C2,0.15902
CCCC12CC(C1)CC2,0.230992
CCCC12CC(C1)CO2,0.206755
CCCC12CC(C1)OC2,0.20682
CCCC12CC(CC1)O2,0.206761
CCOC12CC(C1)CC2,0.2071
CCOC12CC(C1)OC2,0.182772
COCC12CC(C1)CC2,0.207292
COCC12CC(C1)CO2,0.182901
COCC12CC(C1)OC2,0.183089
COCC12CC(CC1)O2,0.182947
OCCC12CC(C1)CC2,0.207625
OCCC12CC(C1)CO2,0.183277
OCCC12CC(C1)OC2,0.183407
OCCC12CC(CC1)O2,0.183458
CC12CC1(CCO)CC2,0.204812
CC12CC1(CCO)CO2,0.180719
CC12CC1(CCO)OC2,0.180669
CC12CCC1(CCO)N2,0.193368
