smiles,density,hof,density_score,hof_score,density_ood,density_train,density_iid,hof_ood,hof_train,hof_iid
CCOC(=O)C1(C#N)C(C=Cc2ccccc2)N(C=C(C1c1ccc(cc1)N(=O)=O)C(=O)OC)c1ccc(OC)cc1,1.3772641859554,-156.6112473361,8.2436592999316,1.0016537237978784,0,0,1,0,1,0
CC12C(C(C(C(N(=O)=O)C1(O)CCC2=O)c1ccccc1)N(=O)=O)c1ccccc1,1.4235641195327,-97.4261613166,7.756226945223256,1.0038299833870212,0,1,0,0,1,0
CC12C(C(C(C(N(=O)=O)C1(O)CCC2=O)c1ccccc1N(=O)=O)N(=O)=O)c1ccccc1N(=O)=O,1.5693537698796,-108.26571976821,3.541461663429589,1.0038693597180186,1,0,0,0,1,0
COC(=O)C1(C)CCCC2(C)C1CCC13C=C(C(C)C)C(CC21)C1C3C(CCC21OCCO2)=NO,1.2999861900256,-223.29868047324,6.819433253152334,1.0008338718152356,0,1,0,1,0,0
CCC(=O)NN(=O)=O,1.4013704629712,-56.550795924224,8.116672188295084,1.003686442828128,0,1,0,0,1,0
COC(=O)C1=C(C(=O)OC)C(=CN1Cc1ccccc1)c1cccc(c1)N(=O)=O,1.4095720180284,-145.53549772085,8.00851473782131,1.0029259547466693,0,1,0,0,1,0
CC(CN1C(=O)c2ccccc2C1=O)(C=C)C(O)c1ccc(cc1)N(=O)=O,1.4040487699808,-108.73806222702,8.084785902242029,1.0037992304768366,0,1,0,0,1,0
CC(C)(C)OC(=O)N(O)C1CCc2ccccc2C1=O,1.3160728954626,-158.11313753877,7.29619363112263,1.0022123601133845,0,1,0,0,1,0
CN1C=C(NC(=O)C(C)(C)C)N=C1C=NO,1.2746113904423,-49.690239282288,5.981445218178245,1.005318689012309,0,1,0,0,1,0
CN1C=C(N=C1C1OCCO1)N(=O)=O,1.4862590807309,-54.848627361087,5.955592910729117,1.003799605238392,0,1,0,0,1,0
NC1=C(C#N)C(c2ccc(cc2)N(=O)=O)C2=C(CCCC2=O)O1,1.4376714419628,-35.096025794498,7.4273996103141,1.003785950486291,0,1,0,0,1,0
C[n+]1cccc([O-])c1C(N)=NO,1.3879641741559,-2.2684510332907,8.223692319116463,1.00565033921529,0,1,0,0,1,0
CC(C)(C(CC(=O)c1ccccc1)c1ccccc1)N(=O)=O,1.2901296985143,-54.28043945658,6.502244622195822,1.0036164394445166,0,1,0,0,1,0
CCOC(=O)C1=NOC2CC(=O)C=CC2(O)C1,1.4152587935594,-151.27811571529,7.915787323710182,1.0018432782756979,0,1,0,0,1,0
CCOC(=O)C1=NOC2CC(OC(=O)OC)C=CC2(O)C1,1.4274470463802,-253.40291481656,7.67252370434947,1.0007184285346553,0,1,0,1,0,0
CC(CN1CCN(CC(C)N(=O)=O)CC(C)(C1)N(=O)=O)N(=O)=O,1.3714655500969,-79.352665751455,8.22969398828642,1.0045816112363142,0,1,0,0,1,0
COC(=O)C1=C(C)OC(C1c1ccccc1)C1=C(C(=NO1)C)N(=O)=O,1.4308802065783,-111.21779433832,7.594045023921865,1.0023019297828553,0,1,0,0,1,0
Oc1c(cc2CCCCc2c1c1c(O)c(cc2CCCCc12)N(=O)=O)N(=O)=O,1.4538647986113,-125.57252934029,6.978952973959424,1.0038318453198005,0,1,0,0,1,0
NC(=O)CCC(N(=O)=O)(N(=O)=O)N(=O)=O,1.671614572976,-75.568293439485,1.959114270127686,1.0048655653293526,1,0,0,0,1,0
O=C(CCC(N(=O)=O)(N(=O)=O)N(=O)=O)N=[N+]=[N-],1.7198222879284,4.0592135918131,1.6033837808948534,1.004418214727724,1,0,0,0,1,0
O=N(=O)C1(CC2CC1CC2(N=[N+]=[N-])N(=O)=O)N=[N+]=[N-],1.6110254445394,117.42779055133,2.7213898928587077,1.0002490828030364,1,0,0,1,0,0
CC(=O)C1(N=C1C)c1ccc(cc1)N(=O)=O,1.3767413767393,3.3366225120774,8.243115715544302,1.0045190831167794,0,1,0,0,1,0
CN1C(=O)C2ON3CCc4ccccc4C3C2C1=O,1.4035613077694,-73.90385738245,8.090841219067281,1.002349661132889,0,1,0,0,1,0
CC(C=CC(C)C(C)(C)OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O)C1CCCCC1,1.3011166802431,-166.45475205511,6.854795554329098,1.0021354415855548,0,1,0,0,1,0
COC(=O)C1(CCOC1=O)C(CN(=O)=O)c1ccccc1NC(=O)OC(C)(C)C,1.4120044071367,-309.26198713954,7.970570127737822,1.00049618329688,0,1,0,1,0,0
O=C(CCc1ccccc1N(=O)=O)ON(C(=O)c1ccccc1)c1ccccc1,1.386820163804,-63.991382971622,8.228644044485804,1.005036322902927,0,1,0,0,0,1
CN1C(=O)C2ON3CCCC3C2C1=O,1.401134129174,-95.486382197429,8.119322392691625,1.0037652961923083,0,1,0,0,1,0
O=N(=O)C(=C1NC2OCCOC2N1)N(=O)=O,1.6565613914306,-73.360153783743,2.1096226964733162,1.0051849222586062,1,0,0,0,1,0
O=C1C2CC(C(=O)c3cc(ccc23)c2cccc(c2)N(=O)=O)c2ccc(cc12)c1cccc(c1)N(=O)=O,1.4650041720532,-57.33046337717,6.639511890182649,1.0051707966625412,0,0,1,0,1,0
O=N(=O)N1C2CCCCC2N=C1C(N(=O)=O)(N(=O)=O)N(=O)=O,1.6710265046568,7.5398818869314,1.964587561509581,1.0031916468282687,1,0,0,0,1,0
CCOC(=O)CC(C=Cc1ccccc1)=Cc1cccc(c1)N(=O)=O,1.3107372868953,-76.035352218789,7.144963523893582,1.0035397384698248,0,1,0,0,1,0
CCOC(=O)CC(C=CC(=O)OC)=Cc1cccc(c1)N(=O)=O,1.3645880883639,-174.37378696493,8.190634276836807,1.001550009161873,0,1,0,0,1,0
COc1ccc(N2C(=Nc3ccccc3C2=O)C)c(c1)N(=O)=O,1.4401748609066,-47.081445583331,7.362446148765659,1.005339171611782,0,1,0,0,1,0
CC(=O)C=CC=Cc1ccc(cc1)N(=O)=O,1.3104503983432,-26.867160206132,7.136619812937095,1.002830966913399,0,1,0,0,1,0
COc1cc2CC(C(=O)NC(c3ccccc3)c3ccccc3)[N+]([O-])(Cc3ccccc3)C(c3ccccc3)c2cc1OC,1.3143106245163,-65.471218814984,7.247099352236188,1.0046818888201032,0,1,0,0,1,0
COC(=O)C(C=Cc1ccc(cc1)N(=O)=O)=Cc1ccccc1,1.3476142605523,-51.598691066626,7.993208059901929,1.0049295259773456,0,1,0,0,1,0
O=N(=O)C12CC1CCOC2C1CCCCC1,1.286322172314,-77.397642955675,6.376266828546929,1.003396153355088,0,1,0,0,1,0
Cc1ccc(cc1)C(=O)ON=C(CCN1C=CN=C1)c1ccccc1,1.2968246520963,0.97290155677359,6.719329939083769,1.0045543664519256,0,0,1,0,1,0
COC1OCCC2ON=C(C12)c1ccccc1,1.3315225861339,-60.217388285154,7.684731920933915,1.0049438340482497,0,1,0,0,1,0
CCOC(=O)C1(C(CON2C(C)(C)CCCC2(C)C)CC(C)(C1c1ccccc1)C(=O)OC(C)(C)C)C(=O)OCC,1.2433861466647,-391.10879360484,4.930269483566806,1.0002476734140258,0,1,0,1,0,0
CC(N)=C(C#N)C(O)c1ccccc1N(=O)=O,1.3860194072923,-1.8677790595415,8.23171121555585,1.0059401398239183,0,1,0,0,1,0
CCOC(=O)C1(C(CON2C(C)(C)CCCC2(C)C)CC(C(=O)OC(C)(C)C)C1(C)C)C(=O)OCC,1.2310799330122,-413.27039888785,4.537979797849763,1.0002476734140258,0,1,0,1,0,0
CC(C)(C)C(=O)C1=NO[N+](=C1C(=NO)C(C)(C)C)[O-],1.3080471339289,-39.599468642087,7.06592962566493,1.0042256369531537,0,1,0,0,1,0
COc1ccc(O)c(C=NOCCCCON=Cc2cc(OC)ccc2O)c1,1.3300557546275,-155.54619214915,7.651398712620943,1.0035244095834899,0,1,0,0,0,1
OC1CC(O)C[N+]([O-])(C1)Cc1ccccc1,1.3065742599903,-78.75263683888,7.021929886421859,1.0037417343971082,0,1,0,0,1,0
COC(=O)C1(C2Cc3ccccc3C12)N(=O)=O,1.422873772034,-67.106884826031,7.7705227894236115,1.0035239559933744,0,1,0,0,1,0
Oc1ccc2C=C(C(=O)Oc2c1)c1ccc(cc1)N(=O)=O,1.4996796244759,-90.527909738628,5.518515865664479,1.0040342996729401,0,1,0,0,1,0
CCOC(=O)C1C(C(ON1c1ccccc1)C(=O)OC)C(=O)OC,1.393924210269,-257.23524929963,8.187145051988097,1.0008127864978882,0,1,0,1,0,0
CCOC(=O)C1C(C(ON1c1ccccc1)c1ccc(cc1)N(=O)=O)C(=O)c1ccccc1,1.3930561963577,-109.72330132547,8.193581131286729,1.0029280090179633,0,1,0,0,1,0
CC1(C)CC(=O)C2=C(C1)OC(=NO)C2c1ccccc1,1.3149342698204,-65.720576599843,7.264572760338662,1.0069029113601073,0,1,0,0,1,0
O=C(c1ccccc1)c1[n+]([O-])cnc2ccccc12,1.3910808141515,27.015318440458,8.206819214846881,1.0042355041783344,0,1,0,0,1,0
ON=C(c1ccccn1)c1ccccn1,1.360808462874,61.338588109895,8.158913235878302,1.0011727822094798,0,1,0,0,1,0
COC(=O)c1ccc(cc1N(=O)=O)C(=O)c1cc2c(cc1C)C(C)(C)CCC2(C)C,1.3189545168204,-163.84940979335,7.374538065824744,1.0027892404225367,0,0,1,0,1,0
CCOC(=O)C=CC(C)=CC(C)=CC(C)=Cc1ccc(cc1)N(=O)=O,1.255747868093,-77.835114138464,5.34046312098248,1.003781549678028,0,1,0,0,1,0
O=C(OCC(N(=O)=O)(N(=O)=O)N(=O)=O)c1cc(c(cc1N(=O)=O)C(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O,1.8464182681454,-188.61504418148,1.1869162941722933,1.0016000056257885,1,0,0,0,1,0
O=C(OCC(N(=O)=O)(N(=O)=O)N(=O)=O)c1c(cc(c(C(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)c1N(=O)=O)N(=O)=O)N(=O)=O,1.8843475418639,-182.25463755157,1.1325057154997853,1.0021072378637739,1,0,0,0,1,0
Cc1cccc(C)c1COc1ccc(cc1)N(=O)=O,1.3116296105189,-40.222935054076,7.17078192916719,1.003847890524548,0,1,0,0,1,0
O=C1c2ccccc2C(=O)c2cc(CON(=O)=O)ccc12,1.4932043649679,-72.798361055546,5.728882084883075,1.0040456538788562,0,0,1,0,1,0
COC(=O)C1=CON2C(O)C(C)(C)CC12C,1.3142248532258,-140.40122355534,7.244687784481406,1.0028056811781685,0,1,0,0,0,1
O=C(OCC(N(=O)=O)(N(=O)=O)N(=O)=O)c1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,1.8355234423396,-91.70867233825,1.2063210029434808,1.0036236076797198,1,0,0,0,1,0
O=N(=O)c1ccc(cc1)C(=Cc1ccccc1)C#N,1.3484862515854,60.88884202698,8.006708224082935,1.001291983173579,0,0,1,0,1,0
CCNC(N)=NN(=O)=O,1.3611319305615,-9.69624775831,8.161909077654949,1.006052113668953,0,1,0,0,1,0
CCN1C(=O)C(=C2Nc3ccccc3C2=NO)c2ccccc12,1.3777666710803,-2.1258165845825,8.24404799710111,1.006400874646693,0,1,0,0,1,0
OCC1OC(CN(=O)=O)C(O)C1O,1.4899541297603,-185.82428959403,5.834925679582983,1.002010328436221,0,1,0,0,1,0
OCC(O)C1OC(CN(=O)=O)C(O)C1O,1.5062101312709,-232.82518392862,5.30850904405926,1.0010119575583394,0,1,0,0,1,0
COC(=O)C(C)N1C(Nc2ccccc2C1=O)c1ccccc1N(=O)=O,1.432679036581,-109.51788795196,7.551333076895681,1.0027193203120464,0,1,0,0,1,0
CC1OCC(OC(C)=O)C(O1)C1=NOC(C(COC(C)=O)OCc2ccccc2)C1NC(=O)OC(C)(C)C,1.3486480828476,-441.55536955363,8.00917521947694,1.0003883373546691,0,1,0,1,0,0
[O]N1C=CN([O])c2ccccc12,1.4449392686648,35.745548976244,7.2340863532205235,1.0023798373414634,0,1,0,0,1,0
CC1=C(C)N([O])c2ccccc2N1[O],1.3753163738045,12.216001971563,8.240913531532737,1.0034978003401978,0,1,0,0,1,0
CC(C)(C)C1=CC2(C)CC(ON2)(O1)C(C)(C)C,1.1650428381484,-87.197845653764,2.851996967661596,1.003537103615549,1,0,0,0,1,0
OCC(OCc1ccccc1)C1=NOC2C1COC2=O,1.4032335754401,-130.88068790403,8.094849631900535,1.002277123201711,0,1,0,0,1,0
CCC1CC2(CC)OCC(O)(CC)C2C1COC(=O)c1ccc(cc1)N(=O)=O,1.314965179261,-232.43046226414,7.265435973712267,1.000659788179889,0,1,0,1,0,0
O=C(N1OC2CCC1CC2)N1OC2CCC1CC2,1.3437375175265,-62.86722816836,7.929016059474239,1.00565736471293,0,1,0,0,1,0
CCOC1ON=C(C2ON=C(C12)c1ccccc1)c1ccccc1,1.3428528437266,4.0246424323865,7.913429552396995,1.0045552507598612,0,1,0,0,1,0
COC1CCC2CCN1CC2C#Cc1ccc(cc1)N(=O)=O,1.3097577126471,-4.9515649487174,7.11638943191722,1.0039671891142876,0,1,0,0,1,0
CC1CCC(C(C1)OC(=O)c1ccc2CCCC(c2c1)=C1c2cc(ccc2C=Cc2ccc(cc12)N(=O)=O)N(=O)=O)C(C)(C)c1ccc2ccccc2c1,1.3447679268825,-116.52522483248,7.946734893623393,1.0028246571049475,0,1,0,0,1,0
O=C(OCCCCCCOC(=O)c1ccc(cc1)N(=O)=O)c1ccc(cc1)N(=O)=O,1.4117344700958,-217.80883436886,7.97490927348671,1.0013130276854263,0,1,0,0,1,0
CC1=NN(c2ccccc2)C2=C1C(C(CO2)N(=O)=O)c1ccccc1,1.3754672633771,12.521348240997,8.241196614917266,1.0050196032481895,0,1,0,0,1,0
CN(CCON(=O)=O)N(=O)=O,1.5315435562489,-40.437421978421,4.531614139552925,1.0034795281515239,0,0,1,0,1,0
O=N(=O)c1cccc(c1)C1OC1c1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,1.6447864203549,-11.220206010594,2.2436530232002165,1.00558040741316,1,0,0,0,1,0
COc1cc(N=[N+]([O-])c2cc(OC)c(OC)cc2C(=O)C(C)(C)C)c(cc1OC)C(O)=O,1.3865463533941,-240.05360013767,8.229729830750399,1.0008269399096748,0,1,0,1,0,0
C=CCOC(=O)NC1=CC(=O)C2OC2C1OC(=O)c1ccc(cc1)N(=O)=O,1.4984949639223,-195.45339861191,5.5568755702027435,1.0016766654318927,0,1,0,0,1,0
CN1C(=O)NC(=C(N=O)C1=O)N,1.5490450743689,-69.505317721355,4.04472080562152,1.003844080159962,0,1,0,0,1,0
CC(=NOC(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1N(Cc1ccccc1)C(=O)C1(C)C=CCC=C1,1.2768433179354,49.087970468446,6.057275073681382,1.0021262797088282,0,1,0,0,1,0
CC1CNC(ON1C)C12OC3COC(C)(C)OC3C1OC(C)(C)O2,1.3329652559205,-235.30283041563,7.716719811509131,1.0006870241369619,0,1,0,1,0,0
O=N(=O)C1=C2N(CCC2=Cc2ccccc2)N=C1,1.386609507339,54.605892531813,8.229482805565866,1.0022228557820085,0,1,0,0,1,0
CON(C)C(=O)C(C)(C)C(O)CC(=O)OC(C)(C)C,1.2414694747248,-239.84565256017,4.867968340598313,1.0010400023735595,0,1,0,0,1,0
Cc1ccc(NC(=O)OCC#CC#CCOc2ccc(cc2)N(=O)=O)cc1,1.3646982042414,-32.988021827564,8.191450216252978,1.0043385615339215,0,1,0,0,1,0
CN(C)CCN(Cc1c2ccccc2cc2ccccc12)c1ccc(cc1N(=O)=O)N(=O)=O,1.3734234426703,34.87637872927,8.236358621424431,1.00377507172365,0,1,0,0,1,0
COC(=O)C1=C(C)OC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C,1.4479273094489,-196.56091971666,7.150659430282501,1.001480118609002,0,1,0,0,1,0
COC(=O)C1=C(C)OC2=C(C1c1ccccc1N(=O)=O)C(=O)OC(=C2)C,1.4822156147683,-179.46395251119,6.0875017819051624,1.001861947886956,0,1,0,0,1,0
CCCCCCNC(=O)Nc1ccccc1C#Cc1cc(ccc1O)N(=O)=O,1.3047412916665,-87.877745397991,6.96649259262426,1.0036769788402287,0,1,0,0,1,0
CN(C)CCN(Cc1c2ccccc2cc2ccccc12)c1ccc(cc1)N(=O)=O,1.2986196983475,31.641294936639,6.776378155142319,1.0030817651556163,0,0,1,0,1,0
CCN(CC)c1ccc(C=Nc2cc(cc(c2)N(=O)=O)N(=O)=O)c(O)c1,1.3995219676074,-45.323147719105,8.136686208337544,1.0053151229656518,0,1,0,0,1,0
CN(C)CCN(Cc1c2ccccc2cc2ccccc12)c1ccc(cn1)N(=O)=O,1.3197142041346,39.822817881558,7.39477678337101,1.0040556402194853,0,1,0,0,1,0
CN(C)CCNc1ccc(cc1N(=O)=O)N(=O)=O,1.3954380742823,-20.552732850673,8.175021830499324,1.0052612005374733,0,1,0,0,1,0
OC1=C2CCCCCCCC(CC1)(C2=O)N(=O)=O,1.3466629661056,-118.07866718472,7.978083526588411,1.0018847624928833,0,1,0,0,1,0
CCC1=C(O)CCC(CC)(C1=O)N(=O)=O,1.3272939160486,-123.19975886224,7.586483619413142,1.0035699772969018,0,1,0,0,1,0
O=C1CCC2(CCCCCCC1C2=O)N(=O)=O,1.3633806636381,-116.18497286073,8.181284155736522,1.0033118053428742,0,1,0,0,1,0
O=N(=O)c1ccc(NCCNCc2c3ccccc3cc3ccccc23)c(c1)N(=O)=O,1.3990018778348,19.456972504432,8.142020489108122,1.0033320116450095,0,0,1,0,1,0
CCOC(=O)CC1(OC(=O)C(=C1c1ccccc1)c1ccccc1)c1ccc(cc1)N(=O)=O,1.3925061998512,-145.79838616189,8.197463995847402,1.0027544299811686,0,1,0,0,1,0
CC1=NC(=NN1)C(=Cc1cccc(c1)N(=O)=O)C#N,1.4161884970009,73.052187104128,7.89931310041981,1.0008709808501262,0,1,0,1,0,0
Cc1ccc(cc1)C1=Cc2ccccc2C(O1)=CN(=O)=O,1.3666639126997,-1.3869113666099,8.204977277345579,1.0040139669043462,0,1,0,0,1,0
CCOC(=O)C1=CCC2C1C(=O)N(C2=O)c1ccccc1N(=O)=O,1.4659967376876,-165.07557054156,6.608394872080996,1.00183204109242,0,1,0,0,1,0
[O-][N+]1=C2C=C(C=Cc3ccccc3)C=CC2=NO1,1.3650629401947,85.041112369499,8.194108846940496,1.0013163450453058,0,1,0,0,1,0
CC(CC(C)=NO)=NO,1.2337531913267,-18.647281543478,4.621550460758885,1.0060357951098473,0,1,0,0,1,0
COc1cc2N(C=CC(=O)c2cc1OC)c1ccc(cc1)N(=O)=O,1.441956091558,-72.784429801147,7.315161461918989,1.003994263677058,0,1,0,0,1,0
CCOc1ccc(c(O)c1)C(=O)c1cccc(c1)N(=O)=O,1.4190108330727,-115.88024588465,7.847118569824576,1.0028865935481797,0,1,0,0,1,0
O=C1OCCN1C(OC(=O)c1ccccc1)=Cc1cccc(c1)N(=O)=O,1.461000809454,-133.56254444153,6.763715274593535,1.001426305988525,0,1,0,0,1,0
CC(=O)OC1CCC2(C)C(CCC3(C)C2CC(=NO)C24OC(=O)C5(CCC(C)(C)CC25)CCC34C)C1(C)C,1.2945819067716,-280.90252887622,6.647323426873211,1.0009251473294836,0,1,0,1,0,0
CC1(C)Oc2ccc3C4=C(N(O)c3c2C=C1)C(C)(C)C1CC23CCCN2C(=O)C1(NC3=O)C4C1=C(O)C(=O)C=C(CO)O1,1.4542294817076,-258.12034971434,6.96817192161362,1.00093977470102,0,1,0,1,0,0
O=C(CC=CC#Cc1ccccc1)OCc1ccc(cc1)N(=O)=O,1.3236742918263,-18.430780539024,7.497322840900519,1.0043944526492325,0,1,0,0,1,0
COC(=O)C(Nc1ccc(cc1)N(=O)=O)C(=O)OC,1.451759126257,-176.13888222869,7.040692067640236,1.0032986382417075,0,1,0,0,1,0
CC1C(ON=C1c1c(C)cc(C)cc1C)Oc1ccccc1,1.2436398824966,-35.256666600376,4.938547028520073,1.005049911752576,0,1,0,0,1,0
COc1ccc(COCC(C)N2CC(C)C(CN(C)C(=O)OC(C)(C)C)Oc3ccc(cc3CC2=O)N(=O)=O)cc1,1.3248314438514,-303.14411317333,7.526315708366324,1.0002538878911056,0,1,0,1,0,0
O=C1c2cccc(c2c2ccc(cc12)N(=O)=O)N(=O)=O,1.5757077001944,-14.145939770053,3.3981848105144583,1.004739639805603,1,0,0,0,1,0
COc1ccc(COCC(C)N2CC(C)C(CN(C)C(=O)OC(C)(C)C)OCC=CCC(C)Oc3ccc(cc3C2=O)N(=O)=O)cc1,1.2951171765295,-359.60915222603,6.664579283399867,1.000301586774361,0,1,0,1,0,0
O=C1c2cccc(c2c2c1cccc2N(=O)=O)N(=O)=O,1.5822981781282,-5.2476092270093,3.2566927616197296,1.0034501302287442,1,0,0,0,1,0
O=C(NN=Cc1ccc(cc1)N(=O)=O)c1ccccc1,1.3979345608082,8.0010421762439,8.152556112276008,1.0030667878803436,0,1,0,0,1,0
CN1N=C(c2ccccc2)C2=NN(N=C2C1=Nc1ccccn1)c1ccc(cc1)N(=O)=O,1.4381441370296,150.02847775758,7.415273356789118,1.0002478152663128,0,1,0,1,0,0
CC(C=C)C1OC2CC(OC2CC1O)C(O)COC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,1.4644160167817,-273.05412903021,6.657893248389502,1.00028883693226,0,1,0,1,0,0
Cc1ccc(cc1)N(CC#C)CC1=CC=C(O1)N(=O)=O,1.3223681763448,44.909656165524,7.464061134594822,1.0019706204579297,0,1,0,0,1,0
CCOC(=O)C1=C(CN2CCCCC2)NC(=C(C1c1cccc(c1)N(=O)=O)C(=O)OC)CN1CCCCC1,1.3183684600624,-220.38149472773,7.358804692435554,1.000971318064098,0,1,0,1,0,0
CC(C)(C)OC(=O)Nc1ccc(cc1N(=O)=O)N(=O)=O,1.4723153220483,-130.12957494029,6.407815398817703,1.003435249218211,0,1,0,0,1,0
CC1(C)OC2OC(CN=[N+]=[N-])C(OC(=O)c3ccc(cc3)N(=O)=O)C2O1,1.4813939856424,-148.43213157922,6.114259996236803,1.0014755865130327,0,1,0,0,1,0
COC1OC(CO)C(O)C1OC(=O)c1ccc(cc1)N(=O)=O,1.4857929850528,-252.70998554448,5.970811114659897,1.0008998226584696,0,1,0,1,0,0
COC(=O)C12COc3ccccc3C1N(OC2c1ccccc1OC)c1ccccc1,1.3782884174765,-105.56161588746,8.244312863067732,1.0025364990443528,0,1,0,0,1,0
C1Cc2ccccc2CN1C1=NC(N(Cc2ccccc2)O1)(c1ccccc1)c1ccccc1,1.2915530182772,67.21833202066,6.548909412337651,1.0028531790701225,0,1,0,0,1,0
O=C1Oc2ccccc2c2ccc(cc12)N(=O)=O,1.5111960751238,-58.627407823542,5.15026833087671,1.0055587314566798,0,1,0,0,1,0
O=C1Oc2cc(ccc2c2c1cccc2N(=O)=O)N(=O)=O,1.6165288150141,-57.206664547419,2.6331066078661602,1.0053030031812311,1,0,0,0,1,0
CC1(C)CC(=O)C2=C(C1)NC1=C(C2c2ccc(cc2)N(=O)=O)C(=O)CC(C)(C)C1,1.3274505359585,-117.93629863392,7.590238507184694,1.0024296227334526,0,1,0,0,1,0
CCCC1=CC(=NN1c1ccccc1N(=O)=O)C1=NN(C(=C1)CCC)c1ccccc1N(=O)=O,1.3669107840809,43.972639967944,8.206536759708593,1.0020993379628325,0,1,0,0,1,0
CCCOC(=O)c1cc(ccc1O)N(=O)=O,1.4243585429679,-155.41090915912,7.739553646921576,1.0031534002688598,0,0,1,0,1,0
O=N(=O)C(CNN1C=NN=N1)(N(=O)=O)N(=O)=O,1.7416978505554,96.372051497898,1.4903675859834407,1.0009258794465707,1,0,0,1,0,0
NN1N=NC(=N1)N(=O)=O,1.6630092702791,101.0039370059,2.04243928874648,1.0012615851425533,1,0,0,0,1,0
CCOC(=O)C1OC2(CCCCC2(C)C1=O)Nc1ccc(cc1)N(=O)=O,1.3946216184326,-191.09135621708,8.181701612124598,1.0018263307639657,0,1,0,0,1,0
COc1ccc(cc1)[N+]1=NOC(=C1C1=NOC(=N1)CN1C=C(N=N1)c1ccccc1)[O-],1.4553529496664,70.521154512481,6.934801272152757,1.0020010582859933,0,1,0,0,0,1
COc1ccc(cc1)[N+]1=NOC(=C1C1=NOC(=N1)CN1N=NC2C1C(=O)N(C2=O)c1ccccc1)[O-],1.518491628533,7.7476889779311,4.922914479409693,1.002955143240286,0,1,0,0,1,0
O=N(=O)c1ccnc2N=CNc12,1.5545489109461,36.993178193816,3.9015719735448697,1.0039495851052134,0,1,0,0,1,0
CC(C)(C)C1=CC(C)(C(=O)C(C)(Cc2ccccc2)C1N(=O)=O)N(=O)=O,1.3436049287815,-80.817256689543,7.926701973168165,1.0039754120854016,0,1,0,0,1,0
CC(C)(C)C1=CC(C)(O)C(=O)C(C)(Cc2ccccc2)C1N(=O)=O,1.2876909173535,-110.55491029138,6.421732436831595,1.0037829029318572,0,1,0,0,1,0
Cc1ccc(cc1)N1N=C(C)C(=C(O)C=Cc2cccc(c2)N(=O)=O)C1=O,1.3879137555923,-41.052119336384,8.223924645516421,1.0050295646609964,0,1,0,0,1,0
CCOC(=C(C)C(O)=O)c1ccc(cc1)N(=O)=O,1.3855369325734,-129.94303986588,8.23340035662844,1.0027035603805923,0,1,0,0,1,0
OCC1OCC(=NO)C(O)C1O,1.4455729261565,-160.13390559469,7.216574395647787,1.0030909399321137,0,1,0,0,1,0
CC(C)(C)OC1CCN2OC3C(CO)OC(=O)C3C12,1.3317697521245,-195.36877540045,7.690268781557842,1.0020465420778615,0,1,0,0,0,1
CC1(C)OCC(O1)C1CC(=O)ON1Cc1ccccc1,1.3085039066086,-131.50678480289,7.0794724225672665,1.0023709633240172,0,1,0,0,1,0
CC(C)(C)OC1CN2OC3C(CO)OC(=O)C3C2C1OC(C)(C)C,1.2921398997453,-255.9222333978,6.568075926463447,1.0007155867764481,0,1,0,1,0,0
O=N(=O)c1ccc(NN=C2CC3CCC2C2=C3CCCC2)c(c1)N(=O)=O,1.4048151217249,0.31068340989037,8.075041540082099,1.0050213681719364,0,1,0,0,0,1
CC1(COCOC1=O)NC(=O)c1ccc(cc1)N(=O)=O,1.4948087926945,-165.88773760458,5.676619270969084,1.0018398822324905,0,1,0,0,1,0
O=C(C1CN(Cc2ccccc2)OC21N(Cc1ccccc1)C(=O)c1ccccc21)N1CCOCC1,1.3458411125693,-90.912211632547,7.964686373302858,1.004199205633073,0,1,0,0,1,0
OCC1ON(C(C1CO)c1ccccc1)c1ccccc1,1.3065101489302,-51.625651941313,7.020003419644268,1.0049779654223039,0,1,0,0,1,0
CCCCCCN1c2ccc(cc2c2c1c(c1ccccc1)c1c3cc(ccc3N(CCCCCC)c1c2c1ccccc1)N(=O)=O)N(=O)=O,1.3074751306177,-73.336284627245,7.048901328007682,1.0052937353790596,0,1,0,0,1,0
O=C1CCN2C(c3ccccc3)C3(C(Oc4ccccc4C3N12)c1ccccc1)N(=O)=O,1.4217405417825,3.5774723916914,7.7935956652714395,1.0046394421982112,0,1,0,0,1,0
CCOC1CC(CO1)=Cc1ccc(cc1)N(=O)=O,1.3354069120951,-80.81208111396,7.76901243198867,1.0039770890110788,0,1,0,0,1,0
CCOc1ccc(cc1)C=NN=C(C)c1ccc(cc1)N(=O)=O,1.3214596783172,0.98413557581415,7.440596567489003,1.0045317871894723,0,1,0,0,1,0
O=N(=O)c1ccc(cc1)C=C1COC(C1)OC1CCCCO1,1.3594454711159,-128.28524216419,8.145716185517832,1.0029310622481535,0,1,0,0,1,0
