smiles,hof_s
NN1N=C(C=C1N(=O)=O)N(=O)=O,54.410098052724
NN1C=NC(=N1)N(=O)=O,63.144051659885
CCOC(=O)c1c(C)nc(Oc2ccccc2N(=O)=O)c(C#N)c1N,-89.698780661096
CCCOc1c2Cc3cc(cc(Cc4cc(cc(Cc5cc(cc(Cc1cc(c2)N(=O)=O)c5OCCC)N(=O)=O)c4OCCC)N(=O)=O)c3OCCC)N(=O)=O,-254.07779670673
O=C(Nc1ccccn1)Nc1ccccc1N(=O)=O,-21.354812432763
O=C(Nc1cccnc1)Nc1ccccc1N(=O)=O,-13.251980436043
Oc1cc(O)cc(c1)C(=O)NN=Cc1ccc(cc1)N(=O)=O,-71.676090252587
CC(OC(=O)c1ccc(cc1)N(=O)=O)C1CC2CC(C1=C)C2(C)C,-93.445651015018
ON=Cc1cccnc1,30.370695078207
CC(=NO)c1cccnc1,22.018528639763
CC(=NO)c1ccncc1,21.405817668959
NC(=NO)c1ccncc1,26.84507177068
CC(c1ccccc1)C(C)(COC(=O)c1ccc(cc1)N(=O)=O)C#N,-70.242282610616
ON=C(c1ccccc1)c1cccnc1,50.812031898808
CC(=O)C(=C)C(O)c1ccc(cc1)N(=O)=O,-69.986383974169
CCCCN1c2ccccc2c2cc(ccc12)C=C(C#N)c1ccc(cc1)N(=O)=O,39.905226584977
ON=Cc1cc(cc(c1O)N(=O)=O)N(=O)=O,-40.137920899747
ON=Cc1ccc(O)c(c1)N(=O)=O,-36.190908410123
CC=C(C)C(C)C(C)(COC(=O)c1ccc(cc1)N(=O)=O)C#N,-89.020428048718
CC1(C)N=C(N([O])C1(C)C)c1ccc(cc1)N([O])c1ccc(cc1)C1=[N+]([O-])C(C)(C)C(C)(C)N1[O],1.4119451867146
O=C(Cc1ccccc1N(=O)=O)ON(C(=O)c1ccccc1)c1ccccc1,-53.836461934102
CC(C)(C)OC(=O)C12CCC(C(O)C1)(C(O)C2)N(=O)=O,-235.13364725157
O=C(C=Cc1cccc(c1)N(=O)=O)c1ccc(cc1)c1ccccc1,0.28490803917657
CCCCCCOC(=O)Nc1ccc(cc1)N(=O)=O,-139.21652450045
CC(=C)C1CC1C(OC(=O)c1ccc(cc1)N(=O)=O)c1ccccc1,-61.848596192544
O=N(=O)C1=CN(C=N1)c1ccccc1,38.829586987939
O=N(=O)C1=CN(C=N1)C1=CN(C=N1)c1ccccc1,75.034425442488
NC(=NO)c1ccc(cc1)N1c2ccccc2c2ccccc12,54.229696551162
CN(C)C(=O)CN1C=C(C=N1)C1=NC(=NO1)C(C)(C1CC1)c1ccc(cc1)c1cnc(N)nc1,33.743028817031
O=C(CCN1N=Nc2ccccc12)c1ccc(cc1)N(=O)=O,27.969169894783
CN(CN1N=NC(=N1)C(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O,75.996276299559
O=N(=O)OC1C2CC3C(ON(=O)=O)C(CC1C3(N(=O)=O)N(=O)=O)C2(N(=O)=O)N(=O)=O,-96.276360571902
CCC1=[N+]([O-])C(C)(O)CC1(C)C,-88.596522437442
CC1=C2CCOc3ccc(c(c23)C1(C)C)N(=O)=O,-42.111334460384
CC(=O)NN=C(C=NO)c1ccccc1,1.0601189846812
CC1(C)N([O])C(C)(C)c2cc3ccccc3cc12,-2.4864049776673
CC1(C=CC(C)(c2ccccc12)C(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O,5.1333409286549
Cc1ccc(cc1)N=C(c1ccccc1)c1ccc(cc1)N(=O)=O,42.488179539026
[NH3+]CCNC(=O)c1cc(ccc1[O-])N(=O)=O,-97.317142884584
COCOC1CCCC(C1N(=O)=O)C1C(=O)CCc2c(OC)cccc12,-193.39385582244
[NH3+]C(CC1=C(C)ON=C1C(O)=O)C(=O)[O-],-185.95672705605
[NH3+]C(CC1=CON=C1C(=O)[O-])C(O)=O,-167.18113696914
CCCCC1=Cc2ccccc2C(=O)N1O,-61.786637533905
ON1C(=O)c2ccccc2C1=Cc1ccccc1,4.4838161651499
O=N(=O)c1ccccc1Oc1cccc(C#N)c1C#N,57.604340616212
COC(=O)CC12CC(CC(=O)O1)N(O2)C(=O)Nc1ccccc1,-215.98559835261
CN(c1ccncc1)N(=O)=O,29.998473378146
O=NN1CCN=C1C(=NOC(=O)Cc1ccccc1)c1ccccc1,32.812573704269
COC1(C)OCC(OC1(C)OC)C(C)OC(=O)c1ccc(cc1)N(=O)=O,-275.91658142613
COC1(C)OCC(OC1(C)OC)C(OC(=O)c1ccc(cc1)N(=O)=O)C=C,-250.49077128143
COC1(C)OCC(OC1(C)OC)C(OC(=O)c1ccc(cc1)N(=O)=O)C#CC,-225.50884158985
COc1ccc(C=NOCCON=Cc2cccc(O)c2O)c(O)c1,-138.69590978528
O=C(c1ccccc1)C1(C#N)C(c2ccccc2)C(CC(=Cc2ccccc2)N(=O)=O)(C=C1c1ccccc1)N(=O)=O,49.39967267624
CN1CC(OC1c1ccc(cc1)N(=O)=O)C(OC(C)=O)C(OC(C)=O)C(COC(C)=O)OC(C)=O,-441.38744051093
CC1=[N+]([O-])ON=C1C1=NOC(=N1)c1ccccc1,64.546944635987
CC(C)C1N(CC2CC12N(=O)=O)C=O,-56.912513890439
O=N(=O)C12CC1COC2C1CCCCC1,-69.930061178683
O=C1NC2C(N(C3NC(=O)N(C3N2N(=O)=O)N(=O)=O)N(=O)=O)N1N(=O)=O,-21.651265335669
O=N(=O)C(=Cc1ccccc1)C1=[N+]([O-])OC(C1)c1ccccc1,33.584689612268
O=N(=O)C(=CC1=[N+]([O-])OC(C1)c1ccccc1)c1ccccc1,26.830578404873
CC(C)(C)OC(=O)C1CC(CON2C(C)(C)CCCC2(C)C)C(C#N)(C#N)C21CCCCC2,-146.79870991617
COC(=O)C=C[N+]1([O-])CCCC1C(O)(c1ccccc1)c1ccccc1,-82.369013259377
COC(=O)N(Cc1ccccc1)N=CC(=O)C1=C(N=CN1Cc1ccccc1)N(=O)=O,-45.304063766677
O=C(c1ccccc1)C1=C2C=C(C=CC2=NO1)N(=O)=O,6.5340664839872
CCN(CC)c1ccc(NC(C)=O)c(OC(C)C)c1N(=O)=O,-116.47813856343
CN1CCC(CC1)OC(=O)c1ccc(cc1N(=O)=O)N(=O)=O,-104.95164469663
CCOC(=O)C1(NC(=O)C2CN(Cc3ccccc3)OC12)C#N,-89.545602916984
NC1(CC(=O)N(OCc2ccccc2)C1=O)Cc1ccccc1,-62.830242545095
CC1=C2C(N3N(CCC3=O)C(c3ccc(cc3)N(=O)=O)C2=C(O1)c1ccccc1)c1ccccc1,-4.2741273426537
CCOc1ccc(cc1)C1=NN(C=C1C1C(C(ON1c1ccccc1)c1ccccc1)N(=O)=O)c1ccccc1,24.360797290233
CCOC(=O)C1(CC2=CNc3ccccc23)NC(C2C(C(=O)N2c2ccc(OC)cc2)c2ccccc2)C(C1c1ccc(C)cc1)N(=O)=O,-152.4463429118
O=C(N1OC2CCC1C=C2)c1ccccc1,-3.0884110248278
Cc1ccc(cc1)C=NNc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,30.148777535762
O=C(Nc1ccccc1)N1OC2CCC1C=C2,-9.3696717360783
CC1=C(C)CN(OC1)C(=O)c1ccccn1,-17.062454689455
O=C(Oc1ccccc1)N1OC2CC1C=C2,-25.911864281551
COC(CC(C)Cc1c(OC)c(OC)cc(c1OC)N(=O)=O)C1OC(C(OC1=O)c1ccc(OC)cc1)c1ccc(OC)cc1,-354.66251613435
COC(=O)C1=C2N(C=Cc3ccccc23)C(=C1)C(=O)C1=[N+]([N-]OC1=O)c1ccccc1,-66.610138962123
CC(=O)N(O)C1CC(C=C1)C(O)C(C)=Cc1ccccc1,-71.228192590389
Oc1ccccc1C=NNc1ccc(cc1)N(=O)=O,6.9595910135199
O=C1OCC(CC2CC12N(=O)=O)N1C(=O)c2ccccc2C1=O,-143.82681770846
O=N(=O)c1ccc(NN=Cc2ccccc2)c(c1)N(=O)=O,38.988091680847
OC(=O)c1cccc(c1C(O)=O)N(=O)=O,-165.38247726929
O=NN1C(Cc2nc3ccccc3cc2C1c1ccccc1)c1ccccc1,82.525502269377
COc1ccc(cc1N(=O)=O)C=C(c1ccc(cc1N(=O)=O)N(=O)=O)N(=O)=O,-27.401024340699
CCOC(=O)C1=C(C=CN1)C1CC(=NO1)c1ccccc1,-63.103356337377
CCCN1Cc2cc(ccc2C(=C1N)C#N)N(=O)=O,21.785753668573
CC[NH+]=Cc1cc(cc(c1[O-])N(=O)=O)N(=O)=O,-51.006312421813
CCC(NC(=O)OC(C)(C)C)C(O)C1C(C1c1ccccc1)C(=O)N(C)OC,-229.48505105701
O=N(=O)c1ccc([O-])c(C=[NH+]C2CCCCC2)c1,-66.205070055044
Cc1ccc2N3CN(Cc2c1)c1ccc2N4CN(Cc2c1C3)c1ccc(cc1C4)N(=O)=O,76.070388974103
CC(C)OC1=CC=CC2=CC(=CN12)c1ccc(cc1)N(=O)=O,-19.501662908532
CC(CNC(=O)CON=C(C)CNC(=O)OCc1ccccc1)=NOCC(N)=O,-203.36614224907
CN(CN1N=Nc2cc(cc(c12)N(=O)=O)N(=O)=O)N(=O)=O,56.243943276339
CN(C)c1ccc(NC(=O)c2ccccc2)c2c(ccc(N(C)C)c12)N(=O)=O,0.93681073836844
CON(OC(C)C)C(N)=O,-82.251254309538
CON1C=C(C2OC(C)(C)C(COC(=O)c3ccc(cc3)N(=O)=O)C2=NOC(=O)c2ccc(cc2)N(=O)=O)c2ccccc12,-169.97386482195
CC1(C)N([O])C(=[N+]([O-])C1(C)C)C1=[N+]([O-])C(C)(C)C(C)(C)[N+](=C1)[O-],-26.328572986918
CC1(C)N=C(C=[N+]([O-])C1(C)C)C1=[N+]([O-])C(C)(C)C(C)(C)N1[O],-15.461501232102
O=C1CCCC(C1=Cc1ccccc1N(=O)=O)C1=C(Nc2ccccc12)c1ccccc1,13.960885741426
O=C1N(Cc2ccccc2)c2ccccc2N=C1c1cccc(c1)N(=O)=O,7.1296716506259
ON=[N+]([O-])C1CCCC=C1N1CCOCC1,-24.942109127504
CCOC(=O)C=C(ON1C(=O)C2C(C3c4ccccc4C2c2ccccc32)C1=O)C(=O)OCC,-241.21378684518
COC(=O)C=C(ON1C(=O)C2C(C3c4ccccc4C2c2ccccc32)C1=O)C(=O)OC,-212.59912822307
CC1=NOC(=C1N(=O)=O)CC(C1C=CC(=O)N1C(=O)OC(C)(C)C)c1ccc(cc1)C#N,-117.07451765616
CN1C(=Nc2ccccc12)C=C(c1ccccc1)N(=O)=O,48.506166323086
CON1N=NNC1=NN(=O)=O,93.352205723261
CCC1=C(C(=O)OC)C(=NN1Nc1ccc(cc1N(=O)=O)N(=O)=O)c1ccccc1,-40.132788416701
COC1=C(C(=NNc2ccc(cc2N(=O)=O)N(=O)=O)c2ccccc2)C(=NO1)c1ccccc1,27.14209378858
O=C1N(C=C(C=C1N(=O)=O)N(=O)=O)C(CCc1ccccc1)C#C,20.402712680849
O=C1N(NN(=O)=O)C(=O)c2ccccc12,-36.612254138618
O=C(OCC1CC(OC(=O)c2ccc(cc2)N(=O)=O)C(O1)c1ccccc1)c1ccc(cc1)N(=O)=O,-215.50490771997
CC1C(COC(=O)c2ccc(cc2)N(=O)=O)OC(C1OC(=O)c1ccc(cc1)N(=O)=O)c1ccccc1,-222.10756643032
CC1OC(COC(=O)c2ccc(cc2)N(=O)=O)C(C)C1OC(=O)c1ccc(cc1)N(=O)=O,-245.35710030306
CC(C)(C)OC(=O)N1C(=O)C2(Oc3ccccc3C2CN(=O)=O)c2ccccc12,-169.46881867212
CC(=O)OC1C2CC3(COC(=O)c4ccc(cc4)N(=O)=O)OC2(C)C(=C3)C(OCc2ccccc2)C(OCc2ccccc2)C2(C)CCCC=C12,-288.74522279614
CN1C=C(c2ccccc12)C1=[N+]([O-])C(C)(C)N=C1c1ccccc1,44.531138175627
CC1=NN(C(=O)C1=NNc1ccc(cc1O)N(=O)=O)c1ccccc1,-2.9437053488378
CC(=O)CC1(O)C(=O)c2ccccc2c2ccc(cc12)N(=O)=O,-107.28968499898
CC1C2CCC(C)(N(=O)=O)C3(C(C2OC1=O)C(=CC3=O)C)N(=O)=O,-161.96541460724
Nc1c(cc(cc1C1=CN(N=N1)c1ccccc1)N(=O)=O)C1=CN(N=N1)c1ccccc1,143.01154248535
NC1=NN2N=[N+]([O-])N=C2N=[N+]1[O-],157.14728281426
CON1C(=O)C2(CC(C3COC(OC4CC(C)CCC4C(C)C)C2(O)C3)N(=O)=O)c2ccccc12,-238.47551985254
CON1C(=O)C2(CC(C3COC2C(=O)C3)N(=O)=O)c2ccccc12,-112.4056226333
O=N(=O)c1cccc(c1)c1ccccc1c1nc2ccccc2nc1c1ccccc1,79.771002072549
COc1cc(ccc1O)C=Nc1cc(ccc1N)N(=O)=O,-49.778274588889
O=N(=O)c1ccc(cc1)c1cnc2ccccc2n1,50.471694812482
COc1cc(OC)c2c(OC)c(cc(OC)c2c1OC)C(CN(=O)=O)CN(=O)=O,-185.99420467938
CN1C(=O)N(c2ccccc2N(=O)=O)C2(CC(=NO2)c2ccccc2)C1=O,-56.403391104075
CON=C(C(=O)OC)c1ccccc1,-64.859958743541
Nc1c(C#N)c(cc(c2ccccc2)c1N(=O)=O)C1=CC=CO1,39.807473967475
ON=Cc1c(O)c(C=NO)c(O)c(C=NO)c1O,-107.22813232195
O=N(=O)c1ccc(cc1)C(=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)C#N,93.262231072871
CC1(C)C2CCC31C(C2)OC(=O)N3C(=O)C=NO,-125.87657467905
CC(C)C1CCC(C)CC1OC(=O)C=NO,-141.4431276835
O=C1C(Cc2ccccc12)=Cc1cccc(c1)N(=O)=O,-10.233346177925
CC1=CC2CCC1N(O2)c1ccccc1,32.243470697985
COC(=O)C1ON=C(C1C(=O)OC)c1ccc(cc1)N(=O)=O,-163.63974713298
Oc1ccccc1C(C(=O)N(Cc1ccccc1)Cc1ccccc1)c1ccccc1N(=O)=O,-47.949609907766
CC(=O)OC(OC(C)=O)c1cccc(c1)N(=O)=O,-190.94543266943
O=C(CON(=O)=O)CON(=O)=O,-92.510179679451
C=C=C1CCCCC1OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,-76.06447991923
CC1=CC(C)(C)CC2=Nc3cc(ccc3N12)N(=O)=O,4.1578433119132
Nc1cc(ccc1C1=Nc2cc(ccc2C(=O)O1)N(=O)=O)N(=O)=O,-58.487836427866
COC(=O)C1=C(C)NC(=O)NC1c1cccc(c1)N(=O)=O,-128.3413114875
CC1=CCC2(C(C1)C1=[N+]([O-])ON=C1C1(CC=C(C)CC21)N(=O)=O)N(=O)=O,15.209388516105
CCCCCCCCCCN(CCCCCCCCCC)c1ccc(cc1)N(=O)=O,-176.22009490078
O=N(=O)c1ccc(NN=Cc2ccccn2)c(c1)N(=O)=O,52.084211732181
CC1(C)CCC2=C(O1)c1ccccc1C(=Nc1ccc(cc1)N(=O)=O)C2=O,-55.534848128457
CC1CCC=C2C(CCCCC2OC(=O)c2ccc(cc2)N(=O)=O)CC1=O,-159.73701134057
CC(=O)C1=C(C)N(C(=C1C(C)=O)C)c1cccc(c1)N(=O)=O,-76.586409447848
CC1CCCC(C)N1c1ccc(cc1N(=O)=O)N(=O)=O,-26.708075697283
COC(=O)C1(C(C)C(ON(Cc2ccccc2)C1c1ccccc1)c1ccccc1)C(=O)OC,-147.68547576943
Oc1cccc2c1C(=O)C1OC1C12Oc2cccc3c(ccc(O1)c23)N(=O)=O,-117.35992388097
CC(=O)C(C(CN(=O)=O)c1ccccc1)C(C)=O,-101.45129481688
CCOC(=O)CN1C=NC2=C(C1=O)C(=NO2)c1ccccc1,-98.134324516392
OCc1ccc(cc1)N(=O)=O,-42.111371830614
CC12CCCC1(Nc1ccc(cc1)N(=O)=O)OCC2=O,-86.826726500798
NC1=C(N(NCC(N(=O)=O)(N(=O)=O)N(=O)=O)N=C1N(=O)=O)N(=O)=O,44.72774021351
O=C1Cc2cc(ccc2O1)N(=O)=O,-76.711054513064
OCC1OC(=O)C(Cc2ccccc2)C1CN(=O)=O,-146.08330461957
CC(C)(C)C1=CC(=NO)C(=O)C(=C1)C(C)(C)C,-58.670821499071
CC1(C)CC2(CC3CC3C32CC13)OC(=O)c1ccc(cc1)N(=O)=O,-77.031259499495
COc1ccc(C=Nc2cccc(c2)N(=O)=O)c(O)c1,-52.623702589589
Cc1ccc(cc1)C1C(C(c2ccc(C)cc2)C(C#N)(C#N)C(=C1C#N)N)N(=O)=O,96.719086280713
O=N(=O)c1ccc(cc1)C1Nc2ccccc2C2=Nc3ccccc3N12,62.772767332849
Cc1ccc(cc1)C=C(C)N(=O)=O,-4.3264829214594
O=N(=O)c1ccc2CCCNc2c1,-7.4912117725051
O=C1CONC(=O)N1,-88.778318352231
Cc1cccc(c1)C(=O)Oc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,-77.091818132391
CC1CCC(OC2CC3(C)C4CCC5C(C)(C)C(CCC65CC46CCC3(C)C12)=NO)C(C)(C)O,-173.81887973938
COC(=O)C1C(C(C(=O)OC)C(C)(O)CC1=O)c1cccc(c1)N(=O)=O,-280.56406886787
CN(C)c1cccc2c([NH+]=Cc3cc(ccc3[O-])N(=O)=O)ccc(N(C)C)c12,2.9058194240585
C(ON1N=Nc2ccccc12)c1ccccc1,86.51794761598
CCOC(=O)C1=CC(=NO1)C(=O)c1ccccc1,-100.00635959011
CC1(C)c2ccccc2N2Cc3cc(ccc3OC12c1ccccc1)N=Nc1ccc(cc1)N(=O)=O,46.657628143758
CN(C)c1ccc(cc1C=C1C(=O)N(C)C(=O)N(C)C1=O)N(=O)=O,-120.81357080658
CCC(C1NC(=C(C#N)N(CC)C1OC)C#N)N(=O)=O,0.3389424315568
CCN1C(OC)C2C(C3C(Nc4ccccc4N3C)N2C(=C1C#N)C#N)N(=O)=O,55.861903844022
CON=C(c1ccccc1)c1ccccc1OC,1.6382521630721
CC1(C)CCC(COC(=O)c2ccc(cc2)N(=O)=O)C1(C)O,-172.24823085288
CCN1c2ccccc2c2c1c(c1c3cc(C=O)ccc3N(CC)c1c2N(=O)=O)N(=O)=O,-11.379064555498
COc1cccc2C(=O)C3(CC=C)CC(C)CC4=C3C(=NO4)c12,-42.814962618412
COc1cccc2C(=O)C3(CC(C)CC4=C3C(=NO4)c12)OCc1ccccc1,-72.87116311777
COc1cccc2C(=O)C3(CC(C)CC4=C3C(=NO4)c12)c1ccc(OC)c(C(C)=O)c1O,-166.12842100192
COc1ccc(OC)c2c(O)c(ccc12)C12CC(C)CC3=C1C(=NO3)c1c(OC)cccc1C2=O,-145.9344912699
CCC1CC(=O)OC1C(CC)OC(=O)c1ccc(cc1)N(=O)=O,-218.35302181657
CC(C)(C)N([O])c1ccc(cc1)c1ccc(cc1)N([O])C(C)(C)C,6.8745430778876
COc1c(OC)c2cc(cc3c(OC)c(OC)c4cc(cc1c4c23)c1ccc(cc1)N([O])C(C)(C)C)c1ccc(cc1)N([O])C(C)(C)C,-120.30429253745
CCOC(=O)C1C2CC(ON1C(C)c1ccccc1)C=C2,-57.376192202927
CC(C)(C)N([O])c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)N([O])C(C)(C)C,26.025091038946
COC(=O)c1cccc(c1)c1ccc(cc1c1ccccc1)N(=O)=O,-60.572134565515
CC1(C)C=C(C(=O)NO)C(C)(C)N1[O],-58.7272053704
O=C1Nc2ccc(cc2C21N1CCCC1C(c1ccc(cc1)N(=O)=O)C12C(=O)C(=Cc2ccc(cc2)N(=O)=O)c2ccccc12)N(=O)=O,-45.162995292108
O=N(=O)c1ccccc1CN1CN1Cc1ccccc1N(=O)=O,68.756082459772
O=C(CN=Cc1cccc[n+]1[O-])c1ccccc1,14.554032559809
O=N(=O)c1ccccc1C=CC1Nc2ccccc2C2=Nc3ccccc3N12,83.521831772218
O=C=Nc1ccc(cc1)N(=O)=O,-24.61170908339
[O-][n+]1ccccc1C1=Nc2ccccc2N1,47.16529178206
CCOC(=O)C1=NOC(C1)c1cccc2ccccc12,-65.844344410726
CCC1C(N(N=O)C(CC1=O)c1ccc(OC)cc1)c1ccc(OC)cc1,-85.139562687106
CCOC(=O)C1C(CNC(=C1C(=O)OCC)Cc1ccc(cc1)N(=O)=O)c1ccccc1,-191.04526891054
CCOC(=O)C1(O)OC(=C(C1c1ccccc1N(=O)=O)C(=O)OC(C)(C)C)C,-293.32766579519
O1N=C2C=CC(=CC2=N1)c1cccnc1,95.656828933714
COC1=CC2CN(C)CC2(C2=NON=C12)N(=O)=O,19.708843898354
CC=NNc1ccc(cc1N(=O)=O)N(=O)=O,17.970999383658
CCOC(=O)C1=C(C)OC(O)C1c1ccccc1N(=O)=O,-171.51445699303
COc1cc(ccc1N1CCOCCOCCN(CCOCCOCC1)c1ccc(cc1OC)N(=O)=O)N(=O)=O,-235.95036957841
COc1cc(ccc1N1CCOCCOCCOCCOCC1)N(=O)=O,-189.12607478891
CC(=O)OC1C(OC(C(OC(C)=O)C1OC(C)=O)N(=O)=O)Oc1ccccc1,-364.91546082238
CC(=NO)C(C)=NN=Cc1c(O)ccc2ccccc12,10.713752597556
O=N(=O)c1ccc(cc1)c1nc2c(nc1c1ccc(cc1)N(=O)=O)c1nc(c3ccc(cc3)N(=O)=O)c(nc1c1nc(c3ccc(cc3)N(=O)=O)c(nc21)c1ccc(cc1)N(=O)=O)c1ccc(cc1)N(=O)=O,43.340580615611
CC(C)(C)C1CCCN(C1c1ccc2ccccc2c1)C(=O)c1ccc(cc1)N(=O)=O,-57.406672977547
CC1CCN(C(C1C(C)(C)C)c1ccc2ccccc2c1)C(=O)c1ccc(cc1)N(=O)=O,-63.979686838695
OC1C(O)C(=O)OC1C(CN(=O)=O)c1ccccc1,-173.83237101492
CC(C=NNc1ccc(cc1N(=O)=O)N(=O)=O)c1ccccc1,26.156155911178
O=N(=O)c1ccc(cc1)N1N=C2C3c4ccccc4C(c4ccccc34)C2=N1,107.71501838827
Cc1ccc(CC=NNc2ccc(cc2N(=O)=O)N(=O)=O)cc1,22.116322122938
COC(=O)C1CC2(ON=C(C2C#N)c2c(C)cc(C)cc2C)C(=O)O1,-138.46139375052
NN1C(=NN=C1CN1N=C(C(=C1N(=O)=O)N(=O)=O)N(=O)=O)CN1N=C(C(=C1N(=O)=O)N(=O)=O)N(=O)=O,146.67155945172
COc1ccc(cc1)C1C(=NOC21C(=O)N(c1ccccc1)C(=O)c1ccccc21)c1ccc(OC)cc1,-85.127837555935
CC1C2CCC(=NNc3ccc(cc3N(=O)=O)N(=O)=O)C2C2C1CCC12CC1,-1.3521896064656
O=C1C2C(C2N(=O)=O)C(=O)N1Cc1ccccc1,-61.282126784182
COC(=O)C1=C(C(=O)OC)C(N(Cc2ccccc2)O1)(c1ccccc1)c1ccccc1,-105.00210470657
COC(=O)C1(C)CCCC2(C)C1CCc1cc(C(C)C)c(cc21)N=Cc1cccc(c1)N(=O)=O,-132.9332788786
ON(c1ccccc1)C(=O)c1ccccc1,-11.441047355773
COC(=O)CC(=[N+]([O-])C(COCc1ccccc1)C(C)C)C(=O)OC,-233.79816323232
CC1C2CCC(C)(C)C2C2=C(C)C(CC12)=NNc1ccc(cc1N(=O)=O)N(=O)=O,-24.071298521066
Cc1ccc(cc1)C1CC(=O)C(C(N1N=O)c1ccc(C)cc1)c1ccccc1,4.2491887103153
Cc1ccc(cc1)C(=N)C(ON1C(C)(C)CCCC1(C)C)N(=O)=O,-36.558085793398
COC(=O)C1C(C(C2N(CCc3cc(OC)c(OC)cc23)C1=O)N(=O)=O)c1ccccc1,-199.64309744802
CN1CCC2(C(C(C(N(CC=C)C2=O)C(O)=O)N(=O)=O)c2ccccc2)C1=O,-175.14477645039
CN1CCC2(C(C(C3N(CCc4ccccc34)C2=O)N(=O)=O)c2ccccc2)C1=O,-88.317797742008
COC(=O)C1(CCN(C)C1=O)C(CN(=O)=O)C1=COC=C1,-174.53668281127
COc1ccc(cc1)C1N(OC2(NC(C)(C)CO2)C2(C)OC12c1ccccc1)C(C)(C)C,-102.72677162266
CC(C)(C)N(O)C(C1CCCCC1)C1(OC1(C)C1=NC(C)(C)CO1)c1ccccc1,-103.02519827308
CC1OC(NNc2ccc(cc2N(=O)=O)N(=O)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,-339.13846377472
[O-][n+]1c(CN2C=CN=N2)cccc1CN1C=CN=N1,136.082602165
COc1c(cc(cc1N(=O)=O)N(=O)=O)N1C=CN=N1,36.72400486383
COc1cc(N2C=CN=N2)c(cc1N(=O)=O)N(=O)=O,38.316358979535
O=N(=O)c1cc(CN2C=CN=N2)cc(c1)N(=O)=O,55.498989559569
CCOC(=O)C1O[N+](=C(C1c1ccccc1)C(=O)OCc1ccccc1)[O-],-161.12982433161
O=N(=O)c1ccc(CN2C=C(N=N2)N(=O)=O)c(c1)N(=O)=O,53.325069696108
Oc1cc(O)c2C(=O)OCCC=CCCC=CC(Cc2c1)=NOCC(=O)N1CCCCC1,-209.08834175718
CCC1=NN2C=CC=C(C2=N1)N(=O)=O,35.346794574131
CC1CC=CCCC=CC(Cc2cc(O)cc(O)c2C(=O)O1)=NOCC(=O)N1CCCCC1,-216.89927933532
O=N(=O)c1cccc2nc3C4CC(Cc3cc12)c1nc2cccc(c2cc1C4)N(=O)=O,30.252135619355
COC(=O)c1c(O)c(C)c(C)cc1c1ccc(cc1)N(=O)=O,-134.94045594336
Cc1ccc(Nc2c(cc(c3cccnc23)N(=O)=O)N(=O)=O)cc1,29.636045725919
O=C(N=C1O[N-][N+](=C1)C1CCCCC1)c1ccccc1,-9.624786151286
OC1CCCC(CC(=O)c2ccccc2)C1N(=O)=O,-113.74463035913
CCOC1OC(CO)C(=O)CC1N(O)c1ccccc1,-157.13984834926
CCOC(=O)C=C(O)c1ccc(cc1)N(=O)=O,-138.61801245092
CC(=O)OCC1=C(COC(C)=O)N([O])c2ccccc2N1[O],-151.2534495737
CC(=O)OCC1OC(CN(=O)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,-457.5566665778
CC(=O)OC1COC(CN(=O)=O)C(OC(C)=O)C1OC(C)=O,-353.97339014362
CC1COC2(OC3CC4C5CCC6CC(CCC6(C)C5CCC4(C)C3C2C)OC(C)=O)C(=C1)N(C)N(=O)=O,-270.61694380125
C1CCC2(OC34CCCCC3c3ccc5ccccc5c3N(O4)C2C1)N1CCOCC1,-69.940650662358
C1CCC2(OC34CCCCC3c3ccc5cnccc5c3N(O4)C2C1)N1CCOCC1,-56.441652427528
CCOC(=O)C1=NOC2CC(=O)CCC2C1,-144.4249780639
CC1(C)CC(=O)C2=C(C1)OC1=C(C2c2cccc(c2)N(=O)=O)C(=O)Oc2ccccc12,-146.79038904866
COC1N(C(OC)N(C(OC)N1N(=O)=O)N(=O)=O)N(=O)=O,-83.837311609369
CCOC(=O)C1=C(OC2(OC(=C(C#N)C12)N)c1ccc(cc1)N(=O)=O)c1ccccc1,-102.23623203675
COc1cc(ccc1N1C(=O)COCC1=O)N(=O)=O,-144.7666003378
CC=CCCCCC1=C(C)C(=O)N2CCC(=NO)C2O1,-95.58353183786
CC1(C)N([O])C(=[N+]([O-])C1(C)C)c1cc(cc(c1)C1=[N+]([O-])C(C)(C)C(C)(C)N1[O])C#C,52.290649837619
COc1ccc(OC)c(c1)C1=NOC2C3CC(C4C3C(=O)N(C)C4=O)C12,-148.57044632016
CN(C)c1ccc(c2c(ccc(N(C)C)c12)N(=O)=O)N(=O)=O,25.327719465317
CCN(CC)c1ccc(c2c(ccc(N(CC)CC)c12)N(=O)=O)N(=O)=O,-6.7591130831093
